#Aplicación,Importe,Tercero,Nombre Ter.,Texto Libre
2016 0201A 15103 60900,8822.73,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROY. OBRAS ORDINARIAS+MURO DE CONTENCION EN C/ ALAMO-BARRIO SAN NICOLAS. DIRECC. COORD. Y GTOS GEST. CERTIFICACION Nº 3
2016 0201A 15103 60900,2396.28,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: PLAZA ENTRE LAS CALLES ALBAREDA, ALFREDO L. JONES Y DIEGO ORDAZ. PARQUE SANTA CATALINA - CERTIFICACION Nº 5"
2016 0201A 15320 61900,122614.38,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,
2016 0201A 93300 61900,51260.21,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 1 - PROYECTO DE ACONDICIONAMIENTO DE INMUEBLE PARA PUESTA EN USO. COLEGIO LAS COLORADAS
2016 0201A 15103 60900,5000.96,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO OBRAS ORDINARIAS+MURO CONTENCION EN C/ ALAMO-BARRIO SAN NICOLAS-DIRECC./COORD. Y GTOS. GEST. CERTIFICACION Nº 4
2016 0201A 15103 60900,4939.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROY. OBRAS ORDINARIAS Y MURO CONTENCION EN C/ ALAMO-BARRIO SAN NICOLAS. DIRECC. COORD. Y GTOS. GEST.-CERTIFICACION Nº 5
2016 0201A 15103 61900,10120.83,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROY. REPAVIMENT.-DISTRITO ISLETA, PUERTO, GUANARTEME, Y DISTRITO CENTRO-DIRECC. COORD. Y GTOS. GEST.-CERTIFICACION Nº 4"
2016 0201A 44200 60900,52132.44,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 1 - PROYECTO IMPLANTACION DE CARRIL BUS - AVDA. JUAN CARLOS I Y AVDA. FELO MONZON. CARRIL BAJADA.
2016 0201A 15103 60900,2729.24,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO DE OBRAS -URBANIZACION EN CALLE TRASERA GUADIANA. - DIRECC. COORD. Y GASTOS GESTION DE CERTIFICACION Nº 5
2016 0201A 15320 61900,37057.4,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACIÓN DEL CAMINO DE LOS LAGARES. CERTIFICACIÓN Nº 1
2016 0201B 15210 68200,4407.49,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"ENCOMIENDA PROY. REHABIL. BLOQ-7 C/OBISPO FRÍAS Y 8 C/IGNACIO DE LARA, INCLUIDO ARRU ESCALERITAS. PLAN SEGURIDAD Y SALUD"
2016 0302B 13600 62400,348351.4,B61768511,IVECO ESPAÑA S.L,"1 BOMBA NODRIZA PESADA 12000 SOBRE CHASIS IVECO AT260T50 """"BNP LAS PALMAS"""". Nº BASTIDOR: WJME2NUS70C303829.  TRÁFICO"
2016 0302B 13600 62400,24384.6,B61768511,IVECO ESPAÑA S.L,SUPLIDOS CORRESPONDIENTE AL PAGO DEL IGIC IMPORTACION CANARIO. FACTURA DE REFERENCIA A690000111
2016 0201B 15210 68200,148802.34,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 4 DEL PROYECTO DE REHABILITACION BLOQUE 7 Y BLOQUE 8. ACONDICIONAMIENTO ENTRE BLOQUES 7 Y 8.
2016 0201A 15320 61900,122334.89,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO:REPAVIMENTACION CALZADAS EN CALLES DE DISTRITO CIUDAD ALTA, BARRIOS DE LA FERIA Y LA MINILLA. CERTIFICACION Nº1"
2016 0201A 15320 61900,132117.89,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACIÓN Nº 1 DE PROYECTO REPAVIMENTACION- CALZADAS EN CALLES DISTRITO TAMARAC. SAN LORENZO-TENOYA. BARRIO EL ZARDO
2016 0201A 15320 61900,138162.04,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 1. DEL PROYECTO REPAVIMENTACION DE CALZADAS EN CALLES DEL DISTRITO ALTA. BARRIO SCHAMANN
2016 0101G 23100 62500,3754.41,A35024595,"SIEMENS MAQUINARIA, S.A.","SUM. DE DOS LAVADORAS, TRES TELEVISORES Y UN LAVAVAJILLAS PARA EL CENTRO INCORPORACIÓN SOCIAL LA ISLETA."
2016 0101G 92400 62500,2427,J76145333,MUSICAL LAS PALMAS SCP,"SUM. MESA DE SONIDO, COLUMNA Y MICRÓFONO PARA LA SECCIÓN DE COORDINACIÓN TERRITORIAL Y PARTICIPACIÓN CIUDADANA."
2016 0101G 93300 62200,9967.05,44316486V,ANA ESTHER ROSALES ASENSIO,PROYECTO DE CLIMATIZACIÓN E INSTALACIONES COMPLEMENTARIAS DEL EDIFICIO DE LA CONCEJALÍA DEL DISTRITO CIUDAD ALTA
2016 0101G 93300 62500,202.23,B76088657,"ROMENDI INSTALACIONES, SLU",SUMINISTRO DE FAX LASER PARA LA SECCIÓN DE PATRIMONIO.
2016 0101G 92400 62500,1462.16,B76088657,"ROMENDI INSTALACIONES, SLU","SUM. ENCUADERNADORA DE ESPIRALES, DESTRUCTORA IDEAL 2465, CIZALLA STELLAR Y PLASTIFICADORA LEITZ TOLUCH."
2016 0601A 49100 64100,16879.08,A78053147,"TELEFONICA SOLUCIONES DE INFORMATICA Y COMUNICACIONES DE ESPAÑA, S.A.U.",ADQ. DE LICENCIAS DE SOFTWARE OFIMATICO PARA LOS PUESTOS DE USUARIO FINAL DEL AYTO.
2016 0201A 15103 61900,4163.95,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCION DE PLAN DE SEGURIDAD Y SALUD -PROYECTO ASFALTADO CIUDAD ALTA. AREA DE SCHAMANN +PUENTE DE ESCALERITAS-LA FERIA
2016 0201A 15103 61900,4187.78,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD -PROYECTO REPAVIMENTACION DISTRITO ISLETA, PUERTO-GUANARTEME Y DISTRITO CENTRO"
2016 0201A 15103 61900,5228.72,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD, DEL """"PROYECTO DE REPAVIMENTACION EN EL DISTRITO VEGUETA-CONO SUR-TAFIRA"""""
2016 0201A 15103 61900,4468.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION DEL PLAN DE SEGURIDAD Y SALUD DEL PROYECTO DE REPAVIMENTACION EN EL DISTRITO TAMARACEITE, SAN LORENZO, TENOYA"""""
2016 0201A 15103 61900,2031.29,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"REDACCION PLAN SEGURIDAD Y SALUD DE PROYECTO MEJORAS DE ACCESIBILIDAD EN URB. DIVINA PASTORA, CONEXION CARRETERA DE MATA"
2016 0201A 15320 61900,288663.1,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACION CALZADAS EN DISTRITO ISLETA, PUERTO, GUANARTEME. AÑO 2015 - CERTIFICACION Nº 1"
2016 0201A 15320 61900,2291.22,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. Nº 1 ENCOM. CONTRAT. EJEC. DIRECC. OBRAS INVERSIONES FINANCIERAS SOSTENIBLES SUPERAVIT 2015 D.VEGUETA .URBANISMO.
2016 0801K 92000 62600,672.3,B35538636,GEMED CANARIAS S.L.,EXP.R.C.05/16.COMPRA DE AURICULARES SECRETARIA GRAL TCA DE LA JUNTA DE GOBIERNO.
2016 0601A 49100 64100,9054.34,B38748299,INFOKNARIO S L,ADQ. DE LICENCIAS DE ESET NOD 32 ENDPOINT ANTIVIRUS PARA 1400 USUARIOS. NUEVAS TECNOLOGIAS.
2016 0601A 93100 62600,2337.03,B38659066,NARTEX SOFTWARE S.L,ADQ. DE UN EQUIPO DE VIDEOCONFERENCIA Y DOS VIDEOPROYECTORES . NUEVAS TECNOLOGIAS.-
2016 0201A 15103 63200,9934.25,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN DE LA CERTIFICACIÓN Nº3 DEL PROYECTO DE ACONDICIONAMIENTO DE LOCAL PARA OFICINAS MUNICIPALES.
2016 0401A 93300 60900,9244.8,B35116664,"ISLATOLD, S.L.",SUM. E INSTALACIÓN DE ESTRUCTURAS TENSADAS EN EL PARQUE INFANTIL DEL ESTADIO INSULAR.
2016 0101G 92000 62500,633.44,B38346573,"SUMINISTROS OFIMATICOS CANARIOS, S.L.",SUM. DESTRUCTORA DE DOCUMENTOS PARA LA UNIDAD TCA. DE CAPTACION DE RECURSOS. PATRIMONIO.-
2016 0101G 93300 62500,316.63,B35855535,"SOLAJERO PAINTBALL, S.L.","SUM. MANGA DE VIENTO DE 1,6M PARA EL SERV. EXTINCION DE INCENDIOSY SALAVAMENTO. PATRIMONIO.-"
2015 0154A 13200 62200,32604.77,B35326271,"REYES ALMEIDA, S.L.",EJECUCION DE OBRAS DEL PROYECTO DE ACONDICIONAMIENTO VESTUARIOS CEMELPA. POLICIA LOCAL.
2015 0153A 49100 62600,7409.8,A28855260,"INFORMATICA EL CORTE INGLES,S.A.",ADQ. DE 45 MONITORES A TRAVES DEL SISTEMA DE ADQ. CENTRALIZADA DE DIRECCION SERV. GRAL. DE COMPRAS ESTADO.N.TECNOLOGIAS.
2015 0153A 49100 64100,13883.25,B76188721,"INSTITUTO SUPERIOR DEL MOVIMIENTO, S.L.",DESARROLLO DE APP LPA ENTRENATE PROPUESTA DE GASTO Nº 892 Y 893/15 S.NUEVAS TECNOLOGIAS.
2015 0352C 16500 62300,2998,B35034123,"COMERCIAL LOBOT, S.L.",ADQ. DE ESCALERAS Y SUS ACCESORIOS PARA EL MANTENIMIENTO DE ALUMBRADO PUBLICO Y DEPENDENCIAS MPLES. SERV. ALUMBRADO.-
2015 0250B 15101 61000,21611.86,B76056456,"GUERRA G FONTANERIA, S.L.",DEMOLICIÓN Y GTON. DE RESIDUOS DE ELEMENTOS VINCULADOS A LA ACTIVIDAD DE LA ANTIGUA CENTRAL DE LA CIA. C.I.C.E.R.URBAN.
2015 0250B 15101 61000,15266.76,B35349562,"GUERRA PATRIMONIAL FGG, S.L.",ACONDICIONAMIENTO DEL ENTORNO DE LA BATERIA DE SAN JUAN. URBANISMO.-
2015 0250B 15101 61900,8997.63,B76056456,"GUERRA G FONTANERIA, S.L.",REDUCCION EN ALTURA DEL VALLADO DEL PARQUE DEL CASTILLO DE LA LUZ. URBANISMO.-
2015 0154B 13600 62300,17708.5,A48027056,"ELECNOR,S.A.",SUM. Y MONTAJE DE GRUPO ELECTROGENO EN EL PARQUE CENTRAL DE BOMBEROS. S.E.I.S.-
2015 0651B 17000 60900,8730.13,B35624584,CANARY DRAWER S. L.,SUMINISTRO DE GRILLETES 16 BOYAS VASTAGO PASANTE Y 162 METROS DE CADENA ACERO 16MM .PLAYAS.
2015 0250D 16000 62200,3295.6,B35069467,"CLIMACINOX TECNICA DEL AIRE, S.L.",SUMINISTRO DE DOS APARATOS DE AIRE ACONDICIONADO DE PARED. UNIDAD INTEGRAL DE AGUA.
2015 0651B 17000 60900,2694.66,B35391283,ROTULOS CANALS S.L.,SUM. DE CARTELERIA SEÑALETICA CONSIS.CARTELES BANDEJA DE ALUMINIO ROTULACION FRONTAL VINILO IMPRESION DIG. CONFITAL.LAJA
2015 0153A 92000 62600,70662.2,A80022734,DELL COMPUTER S.A.,ADQ. DE 92 ORDENADORES A TRAVES DEL SISTEMA DE ADQ. CENTRALIZADA DE DIRECCION Y SERV. DE D. GRAL. COMPRAS ESTADO. N.TECN
2015 0153A 49100 62600,8653.09,B28260933,"HEWLETT PACKARD ESPAÑOLA, S.L.",ADQ. DE 19 IMPRESORAS Y 6 MULTIFUNIONA SISTEMA DE ADQ. CENTRALIZADA DIR. SERV. DIR. GRAL COMPRAS ESTADO.N. TECNOLOGIAS.
2015 0153A 92000 62600,59520.74,B82591470,"HEWLETT PACKARD SERVICIOS ESPAÑA, S.L.",ADQ. DE EQUIPAMIENTO DE COMUNICACION A TRAVES SISTEMA DE ADQ. CENTRALIZADA DE D. SERV. D. GRAL. COMPRAS ESTADO. N.TECN.-
,24774.62,,,
2015 0153A 49100 62600,13114.62,A28669844,"INVESTRONICA, S.A.",ADQ. DE 45 ORDENADORES A SISTEMA DE ADQ. CENTRALIZADA DIRECC. Y SERV. DIREC. GRAL DE COMPRAS ESTADO. N.TECNOLOGIAS.
2015 0153A 13000 62600,600,A28669844,"INVESTRONICA, S.A.",ADQ. DE 45 ORDENADORES A SISTEMA DE ADQ. CENTRALIZADA DIRECC. Y SERV. DIREC. GRAL DE COMPRAS ESTADO. N.TECNOLOGIAS.
2015 0153A 92000 62600,11060,A28669844,"INVESTRONICA, S.A.",ADQ. DE 45 ORDENADORES A SISTEMA DE ADQ. CENTRALIZADA DIRECC. Y SERV. DIREC. GRAL DE COMPRAS ESTADO. N.TECNOLOGIAS.
2015 0154B 13600 62200,23747.67,B76127455,TECNICAS EYM SLU,SERV. OBRAS DE REFORMAS DE DORMITORIOS Y CERRAMIENTO DE CUCAÑAS DEL PARQUE CENTRAL DE BOMBEROS S.E.I.S.
2015 0154A 13200 62400,18990,A35071778,"ACROMOTOR, S.A.",ADQUISICION DE DOS MICROBUSES DE NUEVE PLAZAS PARA TRASLADOS DE PERSONAL .POLICIA LOCAL.
2015 0154A 13200 62400,18990,A35071778,"ACROMOTOR, S.A.",ADQUISICION DE DOS MICROBUSES DE NUEVE PLAZAS PARA TRASLADOS DE PERSONAL .POLICIA LOCAL.
2015 0550E 92400 62200,3602.47,B35206358,"CONSTRUCCIONES CORREAMONTES, S.L.",OBRAS DE ADAPTACION DE ESPACIOS A PERSONAS CON MOVILIDAD REDUCIDA EN EL C. CIVICO DE PILETAS. PARTICIPACION CIUDADANA.
2015 0550E 92400 62200,4650.13,B35206358,"CONSTRUCCIONES CORREAMONTES, S.L.",OBRAS DE ADAPTACION DE ESPACIOS A PERSONAS CON MOVILIDAD REDUCIDA EN EL CENTRO CIVICO DE PILETAS. PARTICIPACION CIUDAD.
2015 0750G 93300 62200,46663.56,A78015880,API MOVILIDAD S.A.,CERT.Nº1 Y ULTIMA. ASFALTADO SOLAR APARCAMIENTO DE LA POLICIA LOCAL EN MILLER BAJO. PATRIMONIO.-
2015 0153A 92000 62600,21845.66,A28122125,"CANON ESPAÑA, S.A.",ADQ. DE 50 ESCANERES A TRAVES SISTEMA DE ADQ. CENTRALIZADA DE DIRECCION Y SERV. DI. GRAL COMPRAS ESTADO.N.TECNOLOGIAS.
2015 0750G 93300 62200,14177.5,44316486V,ANA ESTHER ROSALES ASENSIO,PLAN DE AUTOPROTECCION Y EMERGENCIAS PARA CASA DE LA JUVENTUD Y C. ACOGIDA DE LA C/LA NAVAL 231. PATRIMONIO.
2015 0153A 49100 62600,252,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUTO REPERCUTIDO ADQUISICIÓN DE 8 DISPOSITIVOS DE CAPTURA WACOM Y SUS CORRESPONDIENTES LICENCIAS.-
2015 0153A 49100 62600,776.82,B35712678,KANARINOLTA S.L.,ADQUISICION DE UNA IMPRESORA KONICA MINOLTA BHA 4700 P . NUEVAS TECNOLOGIAS.
2015 0153A 49100 64100,1337.5,B35767417,INVENTIA PLUS S.L.,ASISTENCIA TECNICA PARA MEJORAS Y NUEVAS FUNCIONALIDADES DE LA APP LPA TU CIUDAD . NUEVAS TECNOLOGIAS.
2015 0153A 49100 62600,3600,B20935532,"EDATALIA DATA SOLUTIONS, S.L.",ADQ. DE 8 DISPOSITIVOS DE CAPTURA WACOM Y SUS CORRESPONDIENTES LICENCIAS . NUEVAS TECNOLOGIAS.
2015 0552D 92400 62500,2385,A28017895,"EL CORTE INGLES,S.A.",SUM. DE 90 SILLONES PLASTICOS DE RESINA POLIPROLILENO INYECTADO DE COLOR VERDE UTILIZACION . D. CIUDAD ALTA.
2015 0750G 15102 62500,327,A28017895,"EL CORTE INGLES,S.A.",SUM. TRES CAMARAS FOTOGRAFICAS PARA LA UNIDAD TCA. DEL SERV. EDIFICACION Y ACTIVIDADES. PATRIMONIO.-
2015 0750G 93300 62500,878.47,B76111210,"CANARIAS DE DISEÑO E IMPRESIÓN, S.L.U.",IMPRESION VINILOS MONTADO SOBRE METACRILATO DE LA SEÑALIZACION INTERIOR PLACAS DEL METROPOL Y SERV.SOC. CONO SUR.
2015 0750G 15102 62500,553.73,B76088657,"ROMENDI INSTALACIONES, SLU",SUM. DE DESTRUCTORA DE DOCUMENTOS PARA LA UNIDAD TCA. DEL SERV. DE EDIFICACION Y ACTIVIDADES. PATRIMONIO.-
2015 0750G 93300 62200,1347.67,B35579200,BOLAÑOS COMUNICACIONES S.L,INSTALACION DE CERRADURA ELECTRICA EN LA UNIDAD DE MEDICINA LABORAL DE PREVENCION R. LABORALES. PATRIMONIO.-
2015 0750G 93300 62200,17922.5,44702223K,DAVID JESUS ALVARADO RODRIGUEZ,PROYECTO DE INTALACION ELECTRICA DE INSTALACIONES COMPLEMENTARIAS DE LA CASA DEL MARINO. PATRIMONIO.-
2015 0750G 93300 62500,10462.63,B38460184,"DISTRIBUIDORA TINERFEÑA DE MOBILIARIO DE OFICINA, S.L.",SUM. MOBILIARIO PARA LAS CONCEJALIAS DE PRESIDENCIA Y NUEVAS TECNOLOGIAS.-
2015 0153A 49100 64100,2727.75,A35464452,"INERZA, S.A.",CREACION PORTAL WEB PARA PUBLICACION Y DIFUSION DE INFORMACION RELATIVA AL I. MPAL. DE DEPORTES. NUEVAS TECNOLOGIAS.-
2015 0153A 49100 64100,91,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUTORREP. DE LA FRA. F15E 00388. ADQ. PLUGIN TRUCAM PARA MULTASCAM. NUEVAS TECNOLOGIAS.-
2015 0250B 15117 61900,18941.19,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOM. EJECUCION DE TRABAJOS DE RECUPERACION AMBIENTAL PARC. ANEXA CICER EXTRACC. DE HIDROCARBURO NIVEL FREATICO. URB.-
2015 0154B 13600 62500,391.46,52856670W,FRANCISCO MARTIN DE LA COBA,SUM. DER FRIGORIFICO Y MICROONDAS PARA SERV. EXTINCION DE INCENDIOS.
2015 0153A 49100 64100,1300,A80015506,"TRADESEGUR, S.A.",ADQ. PLUGIN TRUCAM PARA MULTASCAN. NUEVAS TECNOLOGIAS.
2015 0250B 15101 61000,3636.47,B35212679,"TRANSPORTES LUJAN, S.L.",DESMONTAJE DE TORRES DE ALUMBRADO Y DEMOLICION DE ELEMENTOS DE HORMIGON EN EL ANTIGUO C. DE FUTBOL LOMO BLANCO.URBANISMO
2015 0250B 15101 60900,3021.68,B35373695,HERMANOS MEDINA LA HERRADURA S.L.,RECOGIDA DE AGUAS PLUVIALES EN EL PARQUE DE EL RINCON Y CONEXIONES CON EL BARRANCO. URBANISMO.-
2015 0750G 93300 62200,16906.9,B35735356,TECNYTEL SISTEMAS S.L.,"SUM. E INSTALACION DE UN CABLEADO ESTRUCTURADO EN EL EDIFICIO MPAL. PARRACO SEGUNDO VEGA,64. PATRIMONIO.-"
2015 0153A 13600 62600,4492.99,B35822956,"TELYCAN SEGURIDAD, S.L.U.",EQUIPAMIENTO PARA VISUALIZAR LA CAMARA DEL PMA DESDE EL C. CONTROL DE BOMBEROS Y SISTEMA CCTV S.JOSE. NUEVAS TECNOLOGIAS
2015 0154A 13200 62500,1172,42670873P,MARIO ALAMO IGEÑO,SUM. Y COLOCACION DE 9 TAQUILLAS EN UNIDAD POLICIA DE BARRIO. POLICIA LOCAL.
2015 0552D 92400 62500,499.96,B35039320,"SERVICIOS ELECTRÓNICOS, S.L.","SUM. DE TRES TRANSCEPTORES PORTATILES WALKIETALKIE  SIN LICENCIA, TRES MICROS AURICULARES SOLAPA . D. CIUDAD ALTA."
2015 0750G 92500 62500,268.75,B38460184,"DISTRIBUIDORA TINERFEÑA DE MOBILIARIO DE OFICINA, S.L.",SUMINISTRO DE SILLA DE OFICINA PARA LA OFICINA DE ATENCIÓN A LA CIUDADANÍA. PATRIMONIO.
2015 0154B 13600 60900,4811.62,A35009711,"EMPRESA MIXTA  DE AGUAS DE LAS PALMAS,S.A",SUM. PARA INSTALACIÓN DE  HIDRANTES PARA EL SERVICIO DE EXTINECIÓN DE INCENDIOS Y SALVAMENTO.
2015 0154B 13600 60900,2922.54,A35009711,"EMPRESA MIXTA  DE AGUAS DE LAS PALMAS,S.A",SUM. PARA INSTALACIÓN DE  HIDRANTES PARA EL SERVICIO DE EXTINECIÓN DE INCENDIOS Y SALVAMENTO.
2015 0750G 93300 62200,9195.38,B35516731,SYOCSA INARSA INSTALACIONES Y SERVICIOS S.L.U.,INSTALACION DE SISTEMA DE DETENCION CONTRA INCENDIOS ANTIGUO COEGIO DE SAN ROQUE . PATRIMONIO.
2015 0750G 92000 62500,968,B38460184,"DISTRIBUIDORA TINERFEÑA DE MOBILIARIO DE OFICINA, S.L.",SUMINISTRO DE  CUATRO SILLAS PARA UNIDAD TECNICA DE MODERNIZACION . PATRIMONIO.
,7926.76,,,
2015 0750G 93300 62500,7100,B38323531,"ARTURO MARTINEZ SERRA, S.L.",SUM. DE MOBILIARIO PARA LOS ALMACENES Y ARCHIVOS GENERALES  DE LAS TORRES. PATRIMONIO.
2015 0750G 93300 62500,826.76,B38323531,"ARTURO MARTINEZ SERRA, S.L.",SUM. DE MOBILIARIO PARA LOS ALMACENES Y ARCHIVOS GENERALES  DE LAS TORRES. PATRIMONIO.
2015 0750G 92000 62500,1168.44,B38460184,"DISTRIBUIDORA TINERFEÑA DE MOBILIARIO DE OFICINA, S.L.",SUM.DE MOBILIARIO MESA MOD. TRAVEL 120*67 UN ATRIL CONFERENCIA S/ RUEDAS 5 SILLAS . RECURSOS HUMANOS.PATRIMONIO.
2015 0352B 16210 63300,2400.01,B76147511,"SERVICIOS INTEGRALES SEPROM, S.L.U.",REPOSICION DEL SISTEMA DE ANTICAIDAS EXISTENTE EN TALLER DEL SERV. MPAL. RECOGIDA RSU.
2015 0154A 13200 62400,2361.42,B35442219,"SANLE SUMINISTROS DEPORTIVOS, S.L.",SUM. 4 BICICLETAS PARA AGENTES DE MOVILIDAD. POLICIA LOCAL.
2015 0154B 13600 62300,854.14,A41050113,"ITURRI, S.A.",SUM. RAMPA PASA MANGUERA PARA EL S.E.I.S.-
2015 0153A 49100 62600,2170,G38438750,FEDERACION DE ASOC DE SORDOS DE LAS ISLAS CANARIAS,ADQ. DE 7 DISPOSITIVOS DE VIDEOLLAMADA . NUEVAS TECNOLOGIAS.-
2015 0250C 15210 68200,9604.75,B35418219,"GUADALUPE MOVERS, S.L.",SERV. MUDANZAS DE LAS VIVIENDAS DEL ARU DE CUARTERIA DE MATA A LAS NUEVAS VVDAS. EN LA C/LEON XII PORT.4-6. VIVIENDA.-
2015 0250B 15101 60900,64601.26,B35373695,HERMANOS MEDINA LA HERRADURA S.L.,"TOTAL CERTIFICACIÓN, OBRA: REPARACIÓN DE URGENCIA BARRANCO LA BALLENA MODIFICADO. URBANISMO.-"
2015 0153A 49100 62902,3788.42,B35538636,GEMED CANARIAS S.L.,ADQ. DE 23 AURICULARES INALAMBRICOS. NUEVAS TECNOLOGIAS.-
2015 0250C 15210 68200,2667.7,B76057272,TRANSPORTES RAMOS 2010 S.L.,SERV. MUDANZAS DE LAS VVDAS. DE ARU CUARTERIA DE MATA A LAS NUEVAS VVDAS. EN LA C/LEON XII PORTALES 4-6. VIVIENDA.
2015 0750G 93300 62500,1904.6,B76088657,"ROMENDI INSTALACIONES, SLU",SUMINISTRO DE FOTOCOPIADORA A COLOR 22 PPM PARA UNIDAD TECNICA DE PARQUES Y JARDINES. PATRIMONIO.-
2015 0750G 92000 62500,862,J76145333,MUSICAL LAS PALMAS SCP,SUMINISTRO DE SISTEMA DE AUDIO YAMAHA CON ACCESORIOS PARA EL SERVICIO DE RRHH. PATRIMONIO.-
2015 0250B 15101 60900,1267.95,B35663285,ESTUDIOS DE SUELOS Y OBRAS CANARIAS S.L.,ESTUDIO GEOTECNICO PARA MURO DE CONTENCION EN LA TRASERA DE LA C/GUADIANA. URBANISMO.-
2015 0250B 15101 60900,4098.96,B35663285,ESTUDIOS DE SUELOS Y OBRAS CANARIAS S.L.,INSTALACION DE DOS PIEZOMETROS EN EL PASEO DE LAS CANTERAS. URBANISMO.-
2015 0550E 92400 62200,1688.03,B35301647,"MULTISERVICIOS VERDE SUAREZ, S.L.",CERRAMIENTO HUECO PARA DESPACHO LOCAL SOCIAL MPAL. DE EL LASSO. PARTICIPACION CIUDADANA.-
2015 0550E 92400 62200,3888.45,B35301647,"MULTISERVICIOS VERDE SUAREZ, S.L.",OBRA ADAPTACION DE BAÑOS CON PERSONAS DE MOVILIDAD REDUCIDA EN C. CIVICO LOMO APOLINARIO. PARTICIPACION CIUDADANA.-
2015 0250B 15101 62200,8708.02,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. Nº 13 DIRECC. COORD. SEG. SALUD MOD. PROY. FINALIZ. DE OBRAS PABELLON DEPORTES CONO SUR ENCOMIENDA URBANISMO.
2015 0250B 15101 60900,7562.94,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCION PLAN SEG. SALUD PARQUE MARITIMO PLZ CANARIAS MUELLE STA CATALINA DIR. OBRAS PLAN COOPER.EJE 2015 URBANISMO.
2015 0250B 15101 61900,3111.79,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,OBRAS MEJORA ACCESIBILIDAD EFICACIA TRASNPORTE P. PLZA MANUEL BECERRA ENCOMIENDA DIRECC. COORD.SEGU PLA CERT.Nº8.URBANIS
2015 0250B 15101 61900,2971.49,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERT.Nº6. PROYECTO DE ACONDICIONAMIENTO DE LOS ACCESOS, INFR ESTRUCTURAS BASICAS Y SERV. PISCINAS DE LA LAJA."
2015 0250B 15101 61900,3108.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROY. ACONDIC. C/ FERNANDO GUANARTEME  FASEIII PLAZ FRAY JUNIPERO ENCOMIENDA. COORD. PLANES CERT. Nº 5. URBANISMO.
